Indicator,IndicatorName,Region,RegionName,Unit,Date,Value
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2000,83.86
303,"Final consumption of oil, 1000 tonnes",10102,Burundi,thousand tonnes,2013,83.90
303,"Final consumption of oil, 1000 tonnes",10403,Lesotho,thousand tonnes,2007,84.50
303,"Final consumption of oil, 1000 tonnes",10102,Burundi,thousand tonnes,2012,84.73
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2004,84.88
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2011,85.00
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2001,85.11
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2002,85.11
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2003,85.11
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2006,85.11
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2008,85.11
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2009,85.11
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2010,85.11
303,"Final consumption of oil, 1000 tonnes",10108,Equatorial Guinea,thousand tonnes,2007,86.43
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2000,89.49
303,"Final consumption of oil, 1000 tonnes",10403,Lesotho,thousand tonnes,2013,89.83
303,"Final consumption of oil, 1000 tonnes",10403,Lesotho,thousand tonnes,2014,89.83
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2007,90.10
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2005,90.10
303,"Final consumption of oil, 1000 tonnes",10403,Lesotho,thousand tonnes,2012,90.35
303,"Final consumption of oil, 1000 tonnes",10403,Lesotho,thousand tonnes,2008,90.65
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2013,93.42
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2014,93.42
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2001,95.86
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2005,96.23
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2002,98.35
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2006,99.20
303,"Final consumption of oil, 1000 tonnes",10305,Saharawi Republic,thousand tonnes,2012,99.52
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2003,99.52
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2004,100.41
303,"Final consumption of oil, 1000 tonnes",10105,Chad,thousand tonnes,2011,102.23
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2004,103.99
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2005,104.08
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2006,111.23
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2007,116.79
303,"Final consumption of oil, 1000 tonnes",10102,Burundi,thousand tonnes,2007,117.74
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2008,120.37
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2001,122.44
303,"Final consumption of oil, 1000 tonnes",10108,Equatorial Guinea,thousand tonnes,2012,123.39
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2000,125.02
303,"Final consumption of oil, 1000 tonnes",10508,Guinea-Bissau,thousand tonnes,2006,127.25
303,"Final consumption of oil, 1000 tonnes",10102,Burundi,thousand tonnes,2006,127.83
303,"Final consumption of oil, 1000 tonnes",10508,Guinea-Bissau,thousand tonnes,2005,128.01
303,"Final consumption of oil, 1000 tonnes",10508,Guinea-Bissau,thousand tonnes,2008,128.88
303,"Final consumption of oil, 1000 tonnes",10508,Guinea-Bissau,thousand tonnes,2007,131.41
303,"Final consumption of oil, 1000 tonnes",10102,Burundi,thousand tonnes,2005,131.75
303,"Final consumption of oil, 1000 tonnes",10102,Burundi,thousand tonnes,2000,131.83
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2009,132.31
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2010,132.31
303,"Final consumption of oil, 1000 tonnes",10108,Equatorial Guinea,thousand tonnes,2013,132.63
303,"Final consumption of oil, 1000 tonnes",10108,Equatorial Guinea,thousand tonnes,2014,132.63
303,"Final consumption of oil, 1000 tonnes",10508,Guinea-Bissau,thousand tonnes,2009,133.07
303,"Final consumption of oil, 1000 tonnes",10508,Guinea-Bissau,thousand tonnes,2010,133.07
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2013,133.46
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2014,133.46
303,"Final consumption of oil, 1000 tonnes",10102,Burundi,thousand tonnes,2004,134.35
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2012,134.39
303,"Final consumption of oil, 1000 tonnes",10503,Cape Verde,thousand tonnes,2011,135.00
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2007,138.29
303,"Final consumption of oil, 1000 tonnes",10102,Burundi,thousand tonnes,2001,139.90
303,"Final consumption of oil, 1000 tonnes",10102,Burundi,thousand tonnes,2002,141.50
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2008,143.55
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2000,146.80
303,"Final consumption of oil, 1000 tonnes",10102,Burundi,thousand tonnes,2003,147.20
303,"Final consumption of oil, 1000 tonnes",10403,Lesotho,thousand tonnes,2011,150.00
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2011,150.00
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2001,154.76
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2009,155.88
303,"Final consumption of oil, 1000 tonnes",10108,Equatorial Guinea,thousand tonnes,2009,155.96
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2011,156.30
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2013,158.51
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2014,158.51
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2012,162.91
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2009,164.50
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2007,166.00
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2002,167.21
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2002,167.87
303,"Final consumption of oil, 1000 tonnes",10505,Gambia,thousand tonnes,2010,169.64
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2013,171.95
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2014,171.95
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2003,172.84
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2004,175.46
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2000,176.50
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2001,176.50
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2002,176.50
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2003,176.50
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2004,176.50
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2005,176.50
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2005,177.45
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2014,180.08
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2012,182.37
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2010,182.45
303,"Final consumption of oil, 1000 tonnes",10403,Lesotho,thousand tonnes,2010,185.55
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2009,187.51
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2011,187.80
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2003,189.70
303,"Final consumption of oil, 1000 tonnes",10409,Seychelles,thousand tonnes,2000,191.83
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2008,192.40
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2013,195.37
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2014,195.37
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2012,195.57
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2006,195.70
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2006,196.53
303,"Final consumption of oil, 1000 tonnes",10409,Seychelles,thousand tonnes,2001,197.59
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2010,199.30
303,"Final consumption of oil, 1000 tonnes",10108,Equatorial Guinea,thousand tonnes,2011,200.00
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2011,200.00
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2012,200.00
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2013,200.00
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2008,202.03
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2013,206.53
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2006,207.04
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2004,210.59
303,"Final consumption of oil, 1000 tonnes",10509,Liberia,thousand tonnes,2007,226.45
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2012,226.91
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2014,231.17
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2007,234.32
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2009,238.06
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2000,240.00
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2001,240.00
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2002,240.00
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2003,240.00
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2004,240.00
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2011,240.00
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2005,242.89
303,"Final consumption of oil, 1000 tonnes",10411,Swaziland,thousand tonnes,2008,244.88
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2011,250.00
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2008,254.92
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2006,255.50
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2007,256.27
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2004,258.24
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2000,259.39
303,"Final consumption of oil, 1000 tonnes",10108,Equatorial Guinea,thousand tonnes,2008,259.85
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2000,262.85
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2002,263.26
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2010,263.80
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2013,264.08
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2014,264.08
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2009,265.09
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2003,266.37
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2001,267.46
303,"Final consumption of oil, 1000 tonnes",10108,Equatorial Guinea,thousand tonnes,2010,268.25
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2009,269.97
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2010,269.97
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2002,270.59
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2003,271.65
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2008,273.10
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2005,274.84
303,"Final consumption of oil, 1000 tonnes",10409,Seychelles,thousand tonnes,2003,277.15
303,"Final consumption of oil, 1000 tonnes",10515,Sierra Leone,thousand tonnes,2005,280.00
303,"Final consumption of oil, 1000 tonnes",10110,Rwanda,thousand tonnes,2006,281.16
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2012,281.83
303,"Final consumption of oil, 1000 tonnes",10409,Seychelles,thousand tonnes,2005,285.96
303,"Final consumption of oil, 1000 tonnes",10409,Seychelles,thousand tonnes,2002,286.24
303,"Final consumption of oil, 1000 tonnes",10205,Somalia,thousand tonnes,2007,288.05
303,"Final consumption of oil, 1000 tonnes",10409,Seychelles,thousand tonnes,2004,290.00
303,"Final consumption of oil, 1000 tonnes",10409,Seychelles,thousand tonnes,2006,295.87
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2011,300.00
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2013,302.40
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2014,302.40
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2009,302.97
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2010,302.97
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2004,313.17
303,"Final consumption of oil, 1000 tonnes",10409,Seychelles,thousand tonnes,2007,314.94
303,"Final consumption of oil, 1000 tonnes",10409,Seychelles,thousand tonnes,2010,315.81
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2012,321.36
303,"Final consumption of oil, 1000 tonnes",10206,South Sudan,thousand tonnes,2011,327.50
303,"Final consumption of oil, 1000 tonnes",10512,Niger,thousand tonnes,2011,334.56
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2005,339.30
303,"Final consumption of oil, 1000 tonnes",10409,Seychelles,thousand tonnes,2008,346.16
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2006,348.01
303,"Final consumption of oil, 1000 tonnes",10206,South Sudan,thousand tonnes,2014,351.62
303,"Final consumption of oil, 1000 tonnes",10206,South Sudan,thousand tonnes,2013,354.10
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2007,359.39
303,"Final consumption of oil, 1000 tonnes",10405,Malawi,thousand tonnes,2008,360.47
303,"Final consumption of oil, 1000 tonnes",10206,South Sudan,thousand tonnes,2012,362.70
